,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,name,stars
1462,789,789,Independent,4e037fc918a819eb596797a2,102396,Sat Aug 11 23:48:47 +0000 2012,-360,51.075912,-114.071308,Gastropub,aByEXqPlzfOqXn0B5mH6Hg,4th Spot Kitchen & Bar,4.0
1463,418,418,Independent,4aeccc23f964a52049cb21e3,118330,Sat Aug 11 23:55:33 +0000 2012,-360,51.043633,-114.065187,Pub,-dWbB9wKYsH-HESAANWajw,Bottlescrew Bill's Pub / Buzzards Restaurant & Bar,3.5
1464,196,196,Independent,50170699e4b0dd18ede3bd17,5554,Sun Aug 12 00:19:42 +0000 2012,-360,50.968142,-114.07206399999998,Wings Joint,qQjrsGBmpJ56HylhLyP3pA,Buffalo Wild Wings,3.5
1465,425,425,Independent,4dfaa9d31f6eeef806a8964e,234752,Sun Aug 12 03:03:43 +0000 2012,-360,51.04331,-114.07023,Pub,yL_bdAZxiSBFvwlPm5WK6g,The Whiskey,2.5
1466,77,77,Independent,4c9fee5a7ada199c2a37a3bc,175324,Sun Aug 12 03:14:55 +0000 2012,-360,50.908472,-114.065595,Pub,awX4omNOr5odyJIMe80zqg,Hudsons Canada's Pub,3.0
1467,77,77,Independent,4c9fee5a7ada199c2a37a3bc,175324,Mon Aug 13 04:20:47 +0000 2012,-360,50.908472,-114.065595,Pub,awX4omNOr5odyJIMe80zqg,Hudsons Canada's Pub,3.0
1468,1076,1076,Independent,4e460329ae60fa7232eeac50,149111,Sun Aug 12 05:59:56 +0000 2012,-360,51.044375,-114.088039,Karaoke Bar,PjDFzs0J9oB7052yfooGXA,Music Calgary,3.5
1469,390,390,Independent,4b7a0f40f964a5203f212fe3,163592,Sun Aug 12 06:34:40 +0000 2012,-360,51.037913,-114.09349,Pub,T1HrlHN5mbT2WGtcfzaf4A,1410 World Bier Haus,3.0
1470,775,775,Independent,4b43a7fbf964a52066e525e3,149111,Sun Aug 12 18:36:44 +0000 2012,-360,51.054235,-114.094382,Sushi Restaurant,omGsmF_9EgoPCfoRioCrcA,Globefish Kensington,4.0
1471,453,453,Independent,4b4a2bbbf964a5203c7d26e3,41129,Sun Aug 12 20:02:49 +0000 2012,-360,51.032362,-114.0708,Bakery,w-g5Wxqt7iYPS6ixx_dZRw,Yann Haute Patisserie,4.5
1472,35,2215,Combined,4e4efab06365e1419d027338,204593,Sun Aug 12 20:21:02 +0000 2012,-360,51.017332,-114.173784,Coffee Shop,sK1FeY7KV4ENUYIOX2Ks-A,Tim Hortons,3.0
1473,446,446,Independent,4f4d2b7ee4b081be1cf50c58,87550,Sun Aug 12 21:50:33 +0000 2012,-360,51.0309,-114.07152,Bakery,WVBunygqFNO6UeI6CUMwYw,La Boulangerie,4.0
1474,1035,1035,Independent,4bf6b97c92d195217fe0591f,113496,Sun Aug 12 22:48:32 +0000 2012,-360,51.077457,-114.130182,College Library,u7iS2ATnqftp2Cx_ejUqRg,Taylor Family Digital Library,3.5
1475,631,631,Independent,4b0586f0f964a520127722e3,13767,Mon Aug 13 01:53:24 +0000 2012,-360,51.159565,-114.06714,Gym,rM0Z-G5WuJ-8bGK7PtRkzQ,Vivo,3.0
1476,61,61,Independent,4b300517f964a52092f424e3,21272,Mon Aug 13 01:58:27 +0000 2012,-360,50.901585,-114.063427,Caf,ELIKLT1vZoz-DHMVHqLIKg,Second Cup,4.0
1477,1030,1030,Independent,4b48136ef964a520b64726e3,255357,Mon Aug 13 02:06:16 +0000 2012,-360,51.069178,-114.129581,Steakhouse,BB6tLdF0kLa45eu9y65JIQ,The Keg Steakhouse + Bar - Stadium,3.5
1478,54,54,Independent,4b5f9164f964a52017c229e3,5554,Mon Aug 13 03:12:49 +0000 2012,-360,50.89918,-114.065523,Coffee Shop,mlRzpGPBEzmK4U2Uzdk0zg,Tim Hortons,2.0
1479,994,2209,Combined,4b9c0357f964a520c14036e3,87831,Mon Aug 13 15:15:16 +0000 2012,-360,51.085679,-114.15709,Toy / Game Store,WzX6xq7UNAfQNEcmD8cf4A,Toys R Us,4.0
1480,250,250,Independent,4b7c20aef964a5209c7e2fe3,88398,Mon Aug 13 16:06:15 +0000 2012,-360,50.989047,-113.959108,Coffee Shop,CxFXHufCJtGdeXdQjAmvlg,Tim Hortons,2.5
1481,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Mon Aug 13 16:12:14 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2.0
1482,428,428,Independent,4eb2e897a17cb24602b3cb77,170719,Fri Aug 17 16:51:18 +0000 2012,-360,51.042932,-114.072011,Coffee Shop,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2.0
1483,304,304,Independent,5004bc0ee4b0fbfbea0eb116,163592,Mon Aug 13 18:02:40 +0000 2012,-360,50.98895200000001,-114.070937,Sushi Restaurant,F8nkAcuCNH-09AWnfv_oWw,Sho Sushi Bar & Kitchen,3.5
1484,1117,1117,Independent,4b3127c6f964a520570125e3,26117,Mon Aug 13 18:43:46 +0000 2012,-360,51.047629,-114.073763,Coffee Shop,LJxXGR4Gp2_N3sSxEzSebg,Starbucks,2.5
1485,167,2220,Combined,4ba66d9af964a520715139e3,238329,Mon Aug 13 19:03:32 +0000 2012,-360,50.933767,-113.960538,Hardware Store,1WY-6l7DUFGu71EB6Jjxyg,The Home Depot,2.0
1486,1142,1142,Independent,4b0586e9f964a5208c7422e3,118330,Mon Aug 13 19:35:05 +0000 2012,-360,51.046822,-114.063147,Coffee Shop,W64ewTH4tk_d5feUseZqFQ,DeVille Luxury Coffee & Pastries,4.0
1487,115,2217,Combined,4b46973ef964a520162526e3,163592,Mon Aug 13 19:53:54 +0000 2012,-360,50.95671,-114.070407,Coffee Shop,FhVj6jp8CIWPosdSXuJReQ,Starbucks,4.0
1488,749,2204,Combined,4b6e0876f964a520f8a42ce3,42858,Mon Aug 13 21:03:51 +0000 2012,-360,51.098789,-114.144016,Mall,Te-QpX0XZIhY81Icm2HU8A,Target,3.0
1489,78,78,Independent,4b64b2d2f964a52042c92ae3,21272,Mon Aug 13 22:49:36 +0000 2012,-360,50.909738,-114.067438,Grocery Store,e7Ip7cd_m_NZt2r3VMd4ow,Real Canadian Superstore,3.0
1490,947,947,Independent,4c28cca6ed0ac9b6b1c160aa,5554,Mon Aug 13 23:55:53 +0000 2012,-360,51.062617,-114.09255,Concert Hall,cPRXswksG5uHCOrask1Y7Q,Southern Alberta Jubilee Auditorium,4.0
1491,548,548,Independent,4fe66835e4b0e1967ec5dd0b,45495,Tue Aug 14 01:28:51 +0000 2012,-360,51.037678,-114.088816,Restaurant,-1u4Q4U6OZ-CvqoxUh7gKg,Las Canarias,4.0
1492,689,2300,Combined,4b56582cf964a520710c28e3,149111,Tue Aug 14 01:41:57 +0000 2012,-360,51.125627,-114.198831,Italian Restaurant,NAgoWG7WcFmQ3fwEu8q9Bg,Chianti Cafe & Restaurant,3.5
1493,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Aug 14 11:56:50 +0000 2012,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5
1494,1090,1090,Independent,4b756669f964a5206a0a2ee3,50196,Tue Aug 14 14:06:55 +0000 2012,-360,51.047405,-114.08491399999998,Caf,jgw3WXKS6dZ7bOv4GVAzNw,Nellie's Break the Fast,3.5
1495,230,230,Independent,4b23c27bf964a520355924e3,205465,Tue Aug 14 14:33:20 +0000 2012,-360,50.985564,-114.033088,Automotive Shop,l_Qm65fTDdK-jR5DMR_BSw,Calgary BMW,4.0
1496,898,898,Independent,4b2eaa0cf964a52092e424e3,87831,Tue Aug 14 15:39:20 +0000 2012,-360,51.080358,-113.992659,Toy / Game Store,lCVnsj9mq-RkqlNFRies4g,Toys R Us,2.0
1497,471,471,Independent,4b5ba2d4f964a520aa0c29e3,183674,Tue Aug 14 15:45:13 +0000 2012,-360,51.040827,-114.06559,Coffee Shop,oNf6MkIn1RTPmCBVACPA_w,Starbucks,3.0
1498,471,471,Independent,4b5ba2d4f964a520aa0c29e3,183674,Tue Aug 14 18:49:53 +0000 2012,-360,51.040827,-114.06559,Coffee Shop,oNf6MkIn1RTPmCBVACPA_w,Starbucks,3.0
1499,574,574,Independent,4b0b1480f964a520902c23e3,45495,Tue Aug 14 16:46:16 +0000 2012,-360,51.040229,-114.081522,Caf,zQi4U-pJlJcztIW4G_HgUw,Kawa Espresso Bar,4.0
1500,1105,1105,Independent,4b0c29c4f964a520213823e3,21272,Tue Aug 14 17:09:24 +0000 2012,-360,51.04888,-114.080959,Coffee Shop,Tt7syUJHEuONVjczXnkEuQ,Tastebuds & Co Cafe,4.0
1501,334,334,Independent,4cbf6aa4acd48cfac57d433f,229317,Tue Aug 14 18:38:56 +0000 2012,-360,50.987726,-114.04636200000002,Furniture / Home Store,lcuBjnszW0bDn8O0aha_Fg,Home Outfitters,1.5
1502,486,486,Independent,4c6c317523c1a1cd50e118cf,170719,Tue Aug 14 19:09:09 +0000 2012,-360,51.040405,-114.071442,Middle Eastern Restaurant,grWkiJvkvKWBwPXikN-LgQ,Pho Daddy,4.0
1503,699,2300,Combined,4c7527573adda143c97106af,45495,Tue Aug 14 19:20:19 +0000 2012,-360,51.12841,-114.204721,Automotive Shop,UOyI-9-1xg9cwVz2zINvWw,BMW Gallery,3.5
1504,1206,1206,Independent,4b264781f964a520c47924e3,50019,Tue Aug 14 19:32:35 +0000 2012,-360,51.045201,-114.056631,City Hall,BdQ_EJBlZY1t-6mCbULOIA,City Hall and Municipal Complex,3.0
1505,844,844,Independent,4b6c2ba8f964a5207a272ce3,15239,Tue Aug 14 21:35:13 +0000 2012,-360,51.062559,-114.000294,Automotive Shop,4HumitPjf9wG64pDraNjyA,Fifth Avenue Auto Haus Volkswagen,2.5
1506,455,455,Independent,4b6b2571f964a520c5f52be3,163592,Thu Aug 16 19:44:28 +0000 2012,-360,51.032572,-114.071678,Coffee Shop,guaCGCYDA9Q9WfnI721Mbw,Starbucks,3.0
1507,823,823,Independent,4d56d623cf1b3704aefbc33f,13767,Thu Aug 16 19:54:25 +0000 2012,-360,51.053093,-114.04133,Salon / Barbershop,EvqOkXYVceidPaUksqdR8g,MVP Modern Barbers,4.0
1508,219,219,Independent,4c65ac9fe1da1b8dd9e598c3,50196,Thu Aug 16 23:42:21 +0000 2012,-360,50.976013,-114.015246,Burger Joint,ZMtOJNRPIYM4HQpvAt2Iww,McDonald's,2.5
1509,274,274,Independent,4b5632e5f964a520ed0428e3,163592,Fri Aug 17 00:44:05 +0000 2012,-360,51.022583,-114.114776,Coffee Shop,lob6sqqjW0sTYC1a0lxb9A,Starbucks,3.5
1510,575,575,Independent,4b07339bf964a52084f922e3,15239,Fri Aug 17 02:16:27 +0000 2012,-360,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5
1511,142,142,Independent,4b58ca2ef964a520566b28e3,18568,Fri Aug 17 15:07:01 +0000 2012,-360,50.91607800000001,-113.962297,Gym,3xT7iTYsZFpLzhI1cRVQWg,GoodLife Fitness,2.0
1512,250,250,Independent,4b7c20aef964a5209c7e2fe3,88398,Wed Apr 11 13:25:10 +0000 2012,-360,50.989047,-113.959108,Coffee Shop,CxFXHufCJtGdeXdQjAmvlg,Tim Hortons,2.5
1513,250,250,Independent,4b7c20aef964a5209c7e2fe3,88398,Fri Apr 13 14:18:31 +0000 2012,-360,50.989047,-113.959108,Coffee Shop,CxFXHufCJtGdeXdQjAmvlg,Tim Hortons,2.5
1514,555,555,Independent,4b2ed92ff964a5206ee724e3,20101,Wed Apr 11 13:43:24 +0000 2012,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,Starbucks,3.0
1515,555,555,Independent,4b2ed92ff964a5206ee724e3,20101,Sat Apr 14 15:29:38 +0000 2012,-360,51.03971,-114.094459,Coffee Shop,CTp7vBaWqwpYRWBHFblnuw,Starbucks,3.0
1516,1206,1206,Independent,4b264781f964a520c47924e3,50019,Wed Apr 11 13:59:29 +0000 2012,-360,51.045201,-114.056631,City Hall,BdQ_EJBlZY1t-6mCbULOIA,City Hall and Municipal Complex,3.0
1517,1206,1206,Independent,4b264781f964a520c47924e3,40760,Fri Apr 13 00:05:26 +0000 2012,-360,51.045201,-114.056631,City Hall,BdQ_EJBlZY1t-6mCbULOIA,City Hall and Municipal Complex,3.0
1518,1206,1206,Independent,4b264781f964a520c47924e3,40760,Fri Apr 13 02:01:57 +0000 2012,-360,51.045201,-114.056631,City Hall,BdQ_EJBlZY1t-6mCbULOIA,City Hall and Municipal Complex,3.0
1519,942,942,Independent,4b3fcbf7f964a520feae25e3,176397,Wed Apr 11 15:50:25 +0000 2012,-360,51.115835,-114.069843,Grocery Store,jmDK3C5_gyQ0-5VZik643A,Real Canadian Superstore,3.5
1520,315,315,Independent,4b50ac92f964a520c62c27e3,174234,Wed Apr 11 17:31:02 +0000 2012,-360,50.993306,-114.070747,BBQ Joint,63kxNq4fgwvuJnjIeayE8w,A Plus Buffet Sushi Bar,3.0
1521,1029,1029,Independent,4b0f2a3ff964a520e35f23e3,39476,Wed Apr 11 17:54:10 +0000 2012,-360,51.070365,-114.130354,Pub,VCJldkahrmApsE0s3hOe3A,Moose McGuire's,3.5
1522,1029,1029,Independent,4b0f2a3ff964a520e35f23e3,20101,Fri Apr 13 02:08:42 +0000 2012,-360,51.070365,-114.130354,Pub,VCJldkahrmApsE0s3hOe3A,Moose McGuire's,3.5
1523,1029,1029,Independent,4b0f2a3ff964a520e35f23e3,113496,Fri Apr 13 23:57:30 +0000 2012,-360,51.070365,-114.130354,Pub,VCJldkahrmApsE0s3hOe3A,Moose McGuire's,3.5
1524,233,233,Independent,4b268859f964a520fd7c24e3,142272,Wed Apr 11 17:55:28 +0000 2012,-360,50.978442,-114.041895,Vietnamese Restaurant,Xc9g9DgNti4UnBNYvIPFZA,Le's Pho,3.5
1525,546,546,Independent,4ccc82e2ee23a14359a71fa8,49529,Wed Apr 11 19:09:11 +0000 2012,-360,51.039746,-114.089221,Deli / Bodega,_OGFKkVRuV8wVKyaeps2Fg,Myhre's Deli,4.0
1526,170,2220,Combined,4b39666bf964a520095c25e3,142272,Wed Apr 11 19:58:31 +0000 2012,-360,50.934747,-113.965101,Gym,KujHgngPOJPuy393_QByyQ,GoodLife Fitness,3.0
1527,1244,1244,Independent,4b0d853bf964a520144a23e3,163592,Wed Apr 11 20:23:00 +0000 2012,-360,51.045516,-114.071356,Coffee Shop,ZELWbKmXH_Cc5r3NEOLNqg,Starbucks,3.5
1528,275,275,Independent,4b6375c4f964a5207e7b2ae3,76333,Wed Apr 11 22:25:42 +0000 2012,-360,51.022779,-114.116138,Grocery Store,bTgVYrO1vJsgJReNubHZ8Q,Safeway,2.0
1529,275,275,Independent,4b6375c4f964a5207e7b2ae3,27335,Sun Apr 15 17:52:52 +0000 2012,-360,51.022779,-114.116138,Grocery Store,bTgVYrO1vJsgJReNubHZ8Q,Safeway,2.0
1530,1043,2210,Combined,4c82aabf309aef3b6200c481,191116,Wed Apr 11 22:43:06 +0000 2012,-360,51.085275,-114.125805,Coffee Shop,zUEArXj81jpVOfbe96Bhww,Starbucks,3.0
1531,455,455,Independent,4b6b2571f964a520c5f52be3,163592,Wed Apr 11 23:58:55 +0000 2012,-360,51.032572,-114.071678,Coffee Shop,guaCGCYDA9Q9WfnI721Mbw,Starbucks,3.0
1532,433,433,Independent,4afca908f964a520d92422e3,86517,Thu Apr 12 00:29:46 +0000 2012,-360,51.042608,-114.074907,Gastropub,u_ieGAM5D9uO2L0rBN4pbA,Broken City Social Club,4.0
1533,544,544,Independent,4b0586e7f964a520ef7322e3,174234,Thu Apr 12 01:21:45 +0000 2012,-360,51.039211,-114.088958,Coffee Shop,1KdFT8Vk0MPZvFH9lzUPxQ,Good Earth Coffeehouse,4.0
1534,346,346,Independent,4c4a333d9c8d2d7fa3272d69,49529,Thu Apr 12 01:47:52 +0000 2012,-360,51.016311,-114.039193,Casino,tOQ-MlKCdLB1wna0m6lsfw,Century Casino Calgary,3.0
1535,56,56,Independent,4b64ab3df964a5200ac72ae3,21272,Thu Apr 12 01:48:53 +0000 2012,-360,50.900786,-114.066968,Department Store,YtG4UEr8hfQ1QJR857nOyw,Lowe's,2.0
1536,332,2301,Combined,4b6ca19bf964a520f4472ce3,5554,Thu Apr 12 02:14:51 +0000 2012,-360,50.98744600000001,-114.04546299999998,Pizza Place,wT7E0D8i9zJAKM2xDn8ygw,Boston Pizza,3.0
1537,709,709,Independent,4b7c4252f964a520f5872fe3,86517,Thu Apr 12 02:26:10 +0000 2012,-360,51.119526,-114.154429,Gym,USjXfWQQDjAU-Mpk45pvZA,Edgemont World Health,3.0
1538,207,207,Independent,4b0586e9f964a520947422e3,49529,Thu Apr 12 03:54:00 +0000 2012,-360,50.980206,-114.07567,Bar,hiFa3avDSwpdpKbQKRAYgw,Atlantic Trap & Gill Pub,3.5
1539,62,62,Independent,4b076de9f964a5207cfd22e3,78628,Thu Apr 12 05:10:59 +0000 2012,-360,50.902741,-114.065803,Pizza Place,ethajsaDau3bk99n2cUPhQ,Boston Pizza,2.5
1540,368,368,Independent,4b0586e9f964a520bb7422e3,49529,Thu Apr 12 06:56:30 +0000 2012,-360,51.011965,-114.064896,Nightclub,u1nq5rp4JeUuCZ3veuEuWQ,The Back Alley Night Club,2.5
1541,652,2101,Combined,4b48e2b9f964a520ba5b26e3,172591,Thu Apr 12 09:44:24 +0000 2012,-360,51.141588,-114.068418,Coffee Shop,I1o264uHDv4OhYH2ZhS_bQ,Tim Hortons,2.5
1542,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Thu Apr 12 12:02:45 +0000 2012,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5
1543,827,827,Independent,4ba0df3cf964a520a38337e3,37039,Thu Apr 12 12:50:13 +0000 2012,-360,51.080938,-114.025644,Coffee Shop,RHYAN5MXsYuvehCuK1zE5g,Tim Hortons,3.5
1544,827,827,Independent,4ba0df3cf964a520a38337e3,37039,Fri Apr 13 12:53:51 +0000 2012,-360,51.080938,-114.025644,Coffee Shop,RHYAN5MXsYuvehCuK1zE5g,Tim Hortons,3.5
1545,35,2215,Combined,4e4efab06365e1419d027338,15239,Thu Apr 12 18:08:48 +0000 2012,-360,51.017332,-114.173784,Coffee Shop,sK1FeY7KV4ENUYIOX2Ks-A,Tim Hortons,3.0
1546,7,2213,Combined,4b5241a8f964a520197327e3,113496,Thu Apr 12 18:13:50 +0000 2012,-360,51.04237,-114.13913,Coffee Shop,m6NoSrr-XhUu3WO3d88Mlg,Starbucks,3.5
1547,293,293,Independent,4d28c974b818a35d07a7988a,21588,Thu Apr 12 18:25:05 +0000 2012,-360,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,Glowing Hearts Coffee Company,3.5
1548,724,724,Independent,4bedbf774daaa593e7288f61,15239,Thu Apr 12 18:30:39 +0000 2012,-360,51.082852,-114.18768500000002,Flower Shop,TAjvvMecdiTBpBnDp-KBKw,Sunnyside Greenhouses,3.5
1549,883,883,Independent,4b4f9d73f964a520a90d27e3,15239,Thu Apr 12 20:06:34 +0000 2012,-360,51.077565,-113.989935,Hardware Store,MBs2gCAN10240RyryZOKcw,Rona Home & Garden,3.0
1550,880,880,Independent,4b0ea62ff964a5204d5923e3,15239,Thu Apr 12 20:19:45 +0000 2012,-360,51.075445,-113.990913,Bookstore,H5G0QeMMKOf_z3sz9V4jzw,Chapters,4.0
1551,884,884,Independent,4b75f725f964a520ba322ee3,15239,Thu Apr 12 21:14:29 +0000 2012,-360,51.079304,-113.9906,Grocery Store,pih0Ql0yOcVbLUI9eovGIA,Costco Wholesale,4.0
1552,1035,1035,Independent,4bf6b97c92d195217fe0591f,86517,Thu Apr 12 21:21:50 +0000 2012,-360,51.077457,-114.130182,College Library,u7iS2ATnqftp2Cx_ejUqRg,Taylor Family Digital Library,3.5
1553,70,2221,Combined,4b64b88bf964a520f8ca2ae3,183674,Thu Apr 12 21:26:22 +0000 2012,-360,50.904318,-114.067751,Fast Food Restaurant,aDM-RChd6tel-EH84Z9crA,Burger King Restaurant,2.5
1554,604,604,Independent,4ccf71ac7b685481eed3bbf8,18568,Thu Apr 12 21:51:22 +0000 2012,-360,51.131059,-114.008721,Rental Car Location,CEA3qbFhIHMhp1Ndpuunww,Budget Car & Truck Rental,1.5
1555,568,568,Independent,4c4beed19e6dbe9a577ac10c,174234,Thu Apr 12 22:42:24 +0000 2012,-360,51.04195900000001,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5
1556,568,568,Independent,4c4beed19e6dbe9a577ac10c,196461,Fri Apr 13 18:52:41 +0000 2012,-360,51.04195900000001,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,Mikey's On 12th,3.5
1557,78,78,Independent,4b64b2d2f964a52042c92ae3,21272,Thu Apr 12 22:52:14 +0000 2012,-360,50.909738,-114.067438,Grocery Store,e7Ip7cd_m_NZt2r3VMd4ow,Real Canadian Superstore,3.0
1558,78,78,Independent,4b64b2d2f964a52042c92ae3,21272,Sun Apr 15 01:39:07 +0000 2012,-360,50.909738,-114.067438,Grocery Store,e7Ip7cd_m_NZt2r3VMd4ow,Real Canadian Superstore,3.0
1559,418,418,Independent,4aeccc23f964a52049cb21e3,118330,Thu Apr 12 22:55:52 +0000 2012,-360,51.043633,-114.065187,Pub,-dWbB9wKYsH-HESAANWajw,Bottlescrew Bill's Pub / Buzzards Restaurant & Bar,3.5
1560,948,948,Independent,4b9a9fdaf964a52063c735e3,238217,Fri Apr 13 00:42:26 +0000 2012,-360,51.063299,-114.090099,Bar,HvEf99qoDRPnyxFdGzbb6A,The Gateway,3.5
1561,506,506,Independent,4b0f7f16f964a520bb6223e3,207465,Fri Apr 13 01:55:09 +0000 2012,-360,51.038021,-114.072458,American Restaurant,R8zD7s6OJqLr6SBrHUAgrg,The Living Room Restaurant,3.5
1562,972,972,Independent,4cd203f87b6854816685caf8,114806,Fri Apr 13 02:04:19 +0000 2012,-360,51.052448,-114.087784,Wine Bar,N8SM0gAAconqpqDb5fngTQ,Winebar Kensington,4.0
1563,1010,2209,Combined,4b6c9179f964a520bd432ce3,48512,Fri Apr 13 02:29:10 +0000 2012,-360,51.083999,-114.1562,Department Store,Kzvhvk8QEde7HeTmYicDwg,CF Market Mall,4.0
1564,531,531,Independent,4b05ad3ff964a520d2e022e3,18568,Fri Apr 13 03:42:32 +0000 2012,-360,51.037868,-114.083204,Vegetarian / Vegan Restaurant,9tgJbLfCQcZ35-TSabZOfA,The Coup,4.0
1565,531,531,Independent,4b05ad3ff964a520d2e022e3,18568,Sat Apr 14 17:35:41 +0000 2012,-360,51.037868,-114.083204,Vegetarian / Vegan Restaurant,9tgJbLfCQcZ35-TSabZOfA,The Coup,4.0
1566,1095,1095,Independent,4b0586e9f964a520b07422e3,49529,Fri Apr 13 05:28:04 +0000 2012,-360,51.045246,-114.080915,Nightclub,5JtCdjoC3zDO9YoqKInAxA,Knoxville's Tavern,2.0
1567,1095,1095,Independent,4b0586e9f964a520b07422e3,49529,Sat Apr 14 03:57:04 +0000 2012,-360,51.045246,-114.080915,Nightclub,5JtCdjoC3zDO9YoqKInAxA,Knoxville's Tavern,2.0
1568,1095,1095,Independent,4b0586e9f964a520b07422e3,49529,Sun Apr 15 02:45:55 +0000 2012,-360,51.045246,-114.080915,Nightclub,5JtCdjoC3zDO9YoqKInAxA,Knoxville's Tavern,2.0
1569,1095,1095,Independent,4b0586e9f964a520b07422e3,49529,Sun Apr 15 05:00:24 +0000 2012,-360,51.045246,-114.080915,Nightclub,5JtCdjoC3zDO9YoqKInAxA,Knoxville's Tavern,2.0
1570,390,390,Independent,4b7a0f40f964a5203f212fe3,18568,Fri Apr 13 10:10:32 +0000 2012,-360,51.037913,-114.09349,Pub,T1HrlHN5mbT2WGtcfzaf4A,1410 World Bier Haus,3.0
1571,390,390,Independent,4b7a0f40f964a5203f212fe3,18568,Sat Apr 14 03:49:20 +0000 2012,-360,51.037913,-114.09349,Pub,T1HrlHN5mbT2WGtcfzaf4A,1410 World Bier Haus,3.0
1572,390,390,Independent,4b7a0f40f964a5203f212fe3,18568,Sat Apr 14 06:19:59 +0000 2012,-360,51.037913,-114.09349,Pub,T1HrlHN5mbT2WGtcfzaf4A,1410 World Bier Haus,3.0
1573,560,560,Independent,4b8c2b39f964a520f0c132e3,15239,Fri Apr 13 12:34:01 +0000 2012,-360,51.041939,-114.089416,Coffee Shop,eHJsmmxumitEJkuaO0yBSQ,Tim Hortons,3.0
1574,560,560,Independent,4b8c2b39f964a520f0c132e3,47946,Fri Apr 13 12:41:52 +0000 2012,-360,51.041939,-114.089416,Coffee Shop,eHJsmmxumitEJkuaO0yBSQ,Tim Hortons,3.0
1575,560,560,Independent,4b8c2b39f964a520f0c132e3,15239,Sat Apr 14 19:29:21 +0000 2012,-360,51.041939,-114.089416,Coffee Shop,eHJsmmxumitEJkuaO0yBSQ,Tim Hortons,3.0
1576,1041,2210,Combined,4b67279df964a520373e2be3,15239,Fri Apr 13 13:19:49 +0000 2012,-360,51.084709,-114.124732,Drugstore / Pharmacy,WBkUnLApQeWdkb1-LPgjAQ,London Drugs,3.5
1577,1041,2210,Combined,4b67279df964a520373e2be3,15239,Sat Apr 14 19:51:29 +0000 2012,-360,51.084709,-114.124732,Drugstore / Pharmacy,WBkUnLApQeWdkb1-LPgjAQ,London Drugs,3.5
1578,611,611,Independent,4b0586f1f964a520277722e3,210355,Fri Apr 13 13:22:13 +0000 2012,-360,51.097895,-114.219398,Park,TRKR2rYOR4li81ut7aO6hA,Seasons of Bowness Park,2.5
1579,1034,1034,Independent,4b4e0c01f964a5207cdf26e3,86517,Fri Apr 13 17:27:07 +0000 2012,-360,51.076911,-114.128144,Coffee Shop,PQUx2GMFU__9a77wsVhXRw,Good Earth Cafe,2.5
1580,1033,1033,Independent,4b0586f0f964a520f37622e3,57346,Fri Apr 13 19:37:22 +0000 2012,-360,51.077133,-114.135718,Skating Rink,jKymdgg9ZdJphfUUTIddQw,Calgary Outdoor Centre-University of Calgary,5.0
1581,1033,1033,Independent,4b0586f0f964a520f37622e3,57346,Sat Apr 14 14:44:34 +0000 2012,-360,51.077133,-114.135718,Skating Rink,jKymdgg9ZdJphfUUTIddQw,Calgary Outdoor Centre-University of Calgary,5.0
1582,1033,1033,Independent,4b0586f0f964a520f37622e3,50019,Sat Apr 14 23:20:25 +0000 2012,-360,51.077133,-114.135718,Skating Rink,jKymdgg9ZdJphfUUTIddQw,Calgary Outdoor Centre-University of Calgary,5.0
1583,1033,1033,Independent,4b0586f0f964a520f37622e3,57346,Sun Apr 15 17:09:14 +0000 2012,-360,51.077133,-114.135718,Skating Rink,jKymdgg9ZdJphfUUTIddQw,Calgary Outdoor Centre-University of Calgary,5.0
1584,511,511,Independent,4edbfaa84901c8be1f79ce81,163592,Fri Apr 13 21:55:49 +0000 2012,-360,51.037912,-114.074623,Caf,7KBKSqpOpGxXeMauy8Gfbw,Waves Coffee House,4.0
1585,511,511,Independent,4edbfaa84901c8be1f79ce81,163592,Sun Apr 15 14:15:26 +0000 2012,-360,51.037912,-114.074623,Caf,7KBKSqpOpGxXeMauy8Gfbw,Waves Coffee House,4.0
1586,72,2221,Combined,4b79f886f964a5201d1d2fe3,78628,Fri Apr 13 22:35:17 +0000 2012,-360,50.904934,-114.06508,Burger Joint,OrqoZmo6ry1elu-ZJyn-Lg,A&W,4.0
